ts,x,y,longitude,latitude,motion_score,diary_label
2000-01-12 04:40:19+01:00,2855555.1814619927,1923797.3849269424,-6.950621128970703,38.925878387043504,4.127741775573745,stop
2000-01-12 04:40:29+01:00,2855556.943205285,1923801.8804532185,-6.950611620295702,38.92592153497155,3.894752342520884,stop
2000-01-12 04:40:39+01:00,2855559.2426719978,1923801.3262249369,-6.9505844434750585,38.92592126026755,3.543354612918427,stop
2000-01-12 04:41:29+01:00,2855556.4763139714,1923804.2151506068,-6.950622247805704,38.92594117338085,0.1568326267011478,stop
2000-01-12 04:41:39+01:00,2855556.252384943,1923807.0398040244,-6.950631265019302,38.92596561651195,0.1366416245823411,stop
2000-01-12 04:41:49+01:00,2855555.365795709,1923808.7901907635,-6.950645276748397,38.92597926442649,0.134763134619145,stop
2000-01-12 04:42:09+01:00,2855555.739979116,1923811.5645377424,-6.950647440827257,38.926004463179865,0.1306983808032899,stop
2000-01-12 04:42:19+01:00,2855555.7416869253,1923811.5638355515,-6.950647419974956,38.92600446041525,0.1297965437790767,stop
2000-01-12 04:42:59+01:00,2855557.3198348056,1923815.2395412757,-6.950638094414368,38.92604001571828,0.1412381603627042,stop
2000-01-12 04:43:09+01:00,2855558.077319168,1923816.4719397496,-6.950632395344255,38.92605239453394,0.1464746021588077,stop
2000-01-12 04:44:29+01:00,2855560.2109670173,1923824.853245068,-6.950627631965643,38.92613053103096,2.3349915208748286,stop
2000-01-12 04:44:39+01:00,2855559.857482807,1923824.3951901745,-6.950630560606889,38.92612578588727,2.8089944289979094,stop
2000-01-12 04:45:19+01:00,2855558.594855299,1923818.3341655056,-6.950630847361485,38.92606984265724,5.368571966430356,stop
2000-01-12 04:45:29+01:00,2855557.9956513634,1923818.5263677489,-6.950638039078485,38.92607033528797,5.324923427280118,stop
2000-01-12 04:45:49+01:00,2855576.7365755,1923810.5197907584,-6.9504085208336805,38.92603734489495,5.139709132039322,stop
2000-01-12 04:45:59+01:00,2855580.2483904343,1923810.074987937,-6.950367938970013,38.926040464613095,5.210810282612661,stop
2000-01-12 04:46:09+01:00,2855588.9634793987,1923799.6391480856,-6.950245772346164,38.925965969100005,5.131980307340316,trip
